date,close,gain,loss,avg_gain,avg_loss,rsi
506,29764.43,2035.33,0,1072.52,1244.48,46.29
507,28206.19,0,1558.24,995.91,1266.89,44.01
508,30948.78,2742.6,0,1120.67,1176.4,48.79
509,30758.55,0,190.23,1040.62,1105.96,48.48
510,28924.5,0,1834.06,966.29,1157.97,45.49
511,31497.48,2572.98,0,1081.06,1075.25,50.13
512,32391.16,893.69,0,1067.67,998.45,51.68
513,31509.58,0,881.59,991.41,990.1,50.03
514,27671.45,0,3838.13,920.6,1193.53,43.54
515,27429.3,0,242.15,854.84,1125.58,43.16
516,26936.26,0,493.03,793.78,1080.4,42.35
517,24760.14,0,2176.12,737.08,1158.66,38.88
518,27645.43,2885.28,0,890.52,1075.9,45.29
519,29182.4,1536.97,0,936.7,999.05,48.39
520,29633.86,451.46,0,902.04,927.69,49.3
521,29128.57,0,505.29,837.61,897.52,48.27
522,21889.33,0,7239.23,777.78,1350.5,36.54
523,21676.18,0,213.16,722.22,1269.26,36.27
524,23349.42,1673.24,0,790.15,1178.6,40.13
525,23410.55,61.14,0,738.08,1094.41,40.28
526,26520.66,3110.1,0,907.51,1016.24,47.17
527,22427.23,0,4093.43,842.69,1236.04,40.54
528,21364.37,0,1062.86,782.5,1223.67,39.0
529,21177.73,0,186.64,726.6,1149.6,38.73
530,22590.55,1412.82,0,775.62,1067.48,42.08
531,22664.63,74.09,0,725.51,991.23,42.26
532,22892.41,227.77,0,689.96,920.43,42.84
533,24100.93,1208.53,0,727.0,854.69,45.96
534,26075.64,1974.7,0,816.12,793.64,50.7
535,25295.39,0,780.24,757.83,792.68,48.88
536,25137.84,0,157.56,703.69,747.31,48.5
537,22342.33,0,2795.5,653.43,893.61,42.24
538,23540.79,1198.45,0,692.36,829.78,45.49
539,19472.05,0,4068.73,642.91,1061.14,37.73
540,18736.37,0,735.69,596.98,1037.89,36.52
541,19529.74,793.37,0,611.01,963.76,38.8
542,16341.87,0,3187.86,567.37,1122.62,33.57
543,13826.21,0,2515.66,526.84,1222.12,30.12
544,15267.63,1441.42,0,592.17,1134.83,34.29
545,13301.91,0,1965.72,549.87,1194.18,31.53
546,14771.75,1469.84,0,615.58,1108.88,35.7
547,14662.54,0,109.21,571.61,1037.47,35.52
548,13449.16,0,1213.39,530.78,1050.04,33.58
549,12081.91,0,1367.24,492.87,1072.7,31.48
