date,close,gain,loss,avg_gain,avg_loss,rsi
305,0.99,0.09,0,0.04,0.02,70.68
306,0.98,0,0.01,0.04,0.02,69.91
307,0.75,0,0.23,0.04,0.03,52.62
308,0.6,0,0.14,0.03,0.04,45.32
309,0.75,0.14,0,0.04,0.04,52.59
310,0.71,0,0.04,0.04,0.04,50.71
311,0.63,0,0.08,0.04,0.04,46.88
312,0.64,0.01,0,0.03,0.04,47.22
313,0.6,0,0.04,0.03,0.04,45.42
314,0.58,0,0.02,0.03,0.04,44.46
315,0.5,0,0.08,0.03,0.04,40.64
316,0.44,0,0.06,0.02,0.04,37.88
317,0.44,0,0.0,0.02,0.04,37.77
318,0.56,0.11,0,0.03,0.04,45.66
319,0.56,0.0,0,0.03,0.03,45.97
320,0.55,0,0.01,0.03,0.03,45.66
321,0.55,0,0.01,0.02,0.03,45.33
322,0.56,0.01,0,0.02,0.03,45.83
323,0.49,0,0.06,0.02,0.03,41.77
324,0.51,0.01,0,0.02,0.03,43.01
325,0.57,0.06,0,0.02,0.03,48.29
326,0.61,0.04,0,0.02,0.02,51.01
327,0.6,0,0.01,0.02,0.02,50.24
328,0.67,0.07,0,0.03,0.02,55.86
329,0.65,0,0.02,0.02,0.02,53.99
330,0.65,0,0.0,0.02,0.02,53.93
331,0.65,0.0,0,0.02,0.02,54.3
332,0.59,0,0.07,0.02,0.02,47.91
333,0.62,0.03,0,0.02,0.02,50.81
334,0.6,0,0.02,0.02,0.02,49.07
335,0.56,0,0.03,0.02,0.02,46.0
336,0.56,0,0.0,0.02,0.02,45.78
337,0.57,0.01,0,0.02,0.02,46.94
338,0.61,0.04,0,0.02,0.02,51.3
339,0.59,0,0.02,0.02,0.02,49.18
340,0.58,0,0.01,0.02,0.02,47.7
341,0.55,0,0.03,0.01,0.02,44.43
342,0.54,0,0.01,0.01,0.02,43.78
343,0.51,0,0.03,0.01,0.02,40.57
344,0.44,0,0.07,0.01,0.02,34.77
345,0.47,0.03,0,0.01,0.02,39.02
346,0.53,0.06,0,0.02,0.02,46.22
347,0.5,0,0.03,0.01,0.02,43.32
348,0.49,0,0.01,0.01,0.02,42.24
349,0.47,0,0.02,0.01,0.02,40.16
350,0.43,0,0.04,0.01,0.02,36.95
351,0.51,0.07,0,0.02,0.02,46.35
352,0.45,0,0.06,0.02,0.02,41.33
353,0.44,0,0.01,0.01,0.02,40.52
354,0.44,0,0.0,0.01,0.02,40.4
355,0.47,0.03,0,0.01,0.02,44.27
356,0.51,0.04,0,0.02,0.02,49.15
357,0.5,0,0.01,0.01,0.02,47.83
358,0.38,0,0.11,0.01,0.02,37.27
359,0.44,0.06,0,0.02,0.02,43.77
360,0.45,0.01,0,0.02,0.02,45.4
361,0.43,0,0.02,0.02,0.02,43.43
362,0.45,0.02,0,0.02,0.02,45.26
363,0.45,0,0.0,0.01,0.02,45.15
364,0.43,0,0.01,0.01,0.02,43.84
365,0.53,0.09,0,0.02,0.02,54.45
366,0.6,0.08,0,0.02,0.01,61.11
367,0.55,0,0.05,0.02,0.02,55.69
368,0.58,0.02,0,0.02,0.02,57.63
369,0.82,0.24,0,0.04,0.01,71.75
370,0.63,0,0.19,0.03,0.03,56.27
371,0.71,0.08,0,0.04,0.03,60.04
372,0.71,0.0,0,0.04,0.02,60.25
373,0.66,0,0.06,0.03,0.03,56.06
374,0.62,0,0.04,0.03,0.03,53.41
375,0.62,0.0,0,0.03,0.02,53.52
376,0.63,0.01,0,0.03,0.02,54.0
377,0.78,0.15,0,0.04,0.02,62.8
378,0.88,0.1,0,0.04,0.02,67.37
379,0.84,0,0.05,0.04,0.02,63.38
380,0.97,0.14,0,0.04,0.02,68.89
381,0.98,0.01,0,0.04,0.02,69.1
382,0.94,0,0.04,0.04,0.02,65.97
383,0.94,0,0.0,0.04,0.02,65.63
384,0.9,0,0.03,0.03,0.02,62.74
385,0.89,0,0.01,0.03,0.02,61.5
386,0.83,0,0.06,0.03,0.02,56.17
387,0.73,0,0.1,0.03,0.03,49.2
388,0.74,0.01,0,0.03,0.03,49.61
389,0.82,0.09,0,0.03,0.02,55.35
390,0.99,0.17,0,0.04,0.02,64.13
391,0.98,0,0.02,0.04,0.02,62.95
392,0.99,0.01,0,0.03,0.02,63.38
393,1.07,0.08,0,0.04,0.02,67.04
394,1.17,0.1,0,0.04,0.02,71.11
395,1.17,0,0.0,0.04,0.02,70.99
396,1.18,0.01,0,0.04,0.02,71.37
397,1.11,0,0.07,0.03,0.02,64.99
398,1.17,0.05,0,0.04,0.02,67.54
399,1.21,0.04,0,0.04,0.02,69.22
400,1.22,0.01,0,0.03,0.02,69.84
401,1.53,0.31,0,0.05,0.01,79.55
402,1.48,0,0.05,0.05,0.02,75.55
403,1.68,0.2,0,0.06,0.02,80.17
404,1.79,0.1,0,0.06,0.01,82.05
405,1.5,0,0.29,0.06,0.03,64.08
406,1.31,0,0.19,0.06,0.04,55.45
407,1.3,0,0.02,0.05,0.04,54.76
408,1.25,0,0.05,0.05,0.04,52.76
409,1.48,0.23,0,0.06,0.04,60.58
410,1.49,0.01,0,0.06,0.04,60.8
411,1.36,0,0.13,0.05,0.04,54.99
412,1.38,0.02,0,0.05,0.04,55.78
413,1.28,0,0.11,0.05,0.05,51.2
414,1.28,0,0.0,0.04,0.04,51.15
415,1.46,0.18,0,0.05,0.04,57.88
416,1.21,0,0.24,0.05,0.05,48.18
417,1.16,0,0.05,0.05,0.05,46.36
418,1.11,0,0.05,0.04,0.05,44.57
419,1.23,0.12,0,0.05,0.05,49.32
420,1.45,0.23,0,0.06,0.05,57.04
421,1.59,0.13,0,0.07,0.04,60.76
422,1.39,0,0.19,0.06,0.05,53.43
423,1.33,0,0.06,0.06,0.05,51.34
424,1.44,0.11,0,0.06,0.05,54.74
425,1.32,0,0.12,0.06,0.06,50.56
426,1.34,0.02,0,0.05,0.05,51.16
427,1.17,0,0.17,0.05,0.06,45.5
428,1.16,0,0.01,0.05,0.06,45.13
429,1.19,0.03,0,0.05,0.05,46.52
430,0.85,0,0.35,0.04,0.07,36.58
431,0.77,0,0.08,0.04,0.07,34.72
432,0.8,0.03,0,0.04,0.07,36.09
433,0.7,0,0.1,0.04,0.07,33.71
434,0.63,0,0.06,0.03,0.07,32.21
435,0.64,0.01,0,0.03,0.07,32.57
436,0.65,0.01,0,0.03,0.06,33.18
437,0.63,0,0.02,0.03,0.06,32.69
438,0.68,0.04,0,0.03,0.05,35.25
439,0.66,0,0.02,0.03,0.05,34.56
440,0.66,0,0.0,0.03,0.05,34.52
441,0.61,0,0.04,0.02,0.05,33.05
442,0.68,0.07,0,0.03,0.04,37.76
