date,close,gain,loss,avg_gain,avg_loss,rsi
580,1.19,0.13,0,0.05,0.03,58.56
581,1.13,0,0.06,0.04,0.03,55.23
582,1.14,0.01,0,0.04,0.03,55.55
583,1.84,0.7,0,0.09,0.03,74.6
584,1.63,0,0.2,0.08,0.04,65.7
585,1.73,0.09,0,0.08,0.04,67.62
586,1.66,0,0.06,0.08,0.04,64.95
587,1.96,0.3,0,0.09,0.04,70.77
588,1.82,0,0.14,0.09,0.05,65.2
589,1.84,0.02,0,0.08,0.04,65.6
590,1.76,0,0.08,0.07,0.04,62.61
591,1.7,0,0.06,0.07,0.05,60.27
592,1.84,0.14,0,0.07,0.04,63.67
593,1.83,0,0.02,0.07,0.04,62.98
594,1.87,0.04,0,0.07,0.04,64.03
595,2.2,0.33,0,0.09,0.04,71.0
596,2.27,0.07,0,0.08,0.03,72.27
597,2.28,0.01,0,0.08,0.03,72.5
598,3.04,0.76,0,0.13,0.03,82.06
599,3.8,0.76,0,0.17,0.03,86.95
600,3.41,0,0.39,0.16,0.05,75.63
601,3.6,0.19,0,0.16,0.05,77.18
602,3.74,0.14,0,0.16,0.04,78.3
603,3.53,0,0.21,0.15,0.06,72.53
604,3.49,0,0.04,0.14,0.06,71.46
605,3.69,0.2,0,0.14,0.05,73.57
606,3.48,0,0.21,0.13,0.06,67.84
607,3.29,0,0.18,0.12,0.07,63.28
608,3.34,0.05,0,0.12,0.07,63.92
609,3.08,0,0.26,0.11,0.08,57.74
610,3.13,0.05,0,0.11,0.07,58.58
611,2.8,0,0.34,0.1,0.09,51.26
612,3.18,0.38,0,0.12,0.09,57.74
613,3.18,0.0,0,0.11,0.08,57.79
614,2.79,0,0.39,0.1,0.1,49.91
615,2.72,0,0.07,0.09,0.1,48.65
616,2.21,0,0.51,0.09,0.13,40.49
617,2.4,0.19,0,0.1,0.12,44.19
618,2.67,0.27,0,0.11,0.11,49.11
619,2.6,0,0.07,0.1,0.11,47.96
620,2.64,0.04,0,0.1,0.1,48.8
621,2.54,0,0.1,0.09,0.1,46.9
622,2.41,0,0.13,0.08,0.1,44.57
623,2.37,0,0.04,0.08,0.1,43.89
624,2.41,0.03,0,0.07,0.09,44.7
625,2.38,0,0.03,0.07,0.09,44.12
626,2.4,0.02,0,0.07,0.08,44.69
627,2.23,0,0.17,0.06,0.09,41.07
628,2.21,0,0.02,0.06,0.08,40.61
629,2.13,0,0.08,0.05,0.08,38.96
630,2.09,0,0.05,0.05,0.08,37.88
631,2.2,0.12,0,0.05,0.07,41.97
632,2.17,0,0.03,0.05,0.07,41.13
633,2.42,0.25,0,0.06,0.07,49.37
634,2.42,0,0.0,0.06,0.06,49.28
635,2.51,0.08,0,0.06,0.06,51.87
636,2.48,0,0.03,0.06,0.06,50.89
637,2.47,0,0.01,0.05,0.05,50.58
638,2.38,0,0.09,0.05,0.05,47.5
639,2.29,0,0.09,0.05,0.06,44.51
640,2.17,0,0.12,0.04,0.06,40.79
641,2.34,0.17,0,0.05,0.06,47.55
642,2.4,0.06,0,0.05,0.05,49.69
643,2.38,0,0.02,0.05,0.05,48.81
644,2.42,0.04,0,0.05,0.05,50.51
645,2.28,0,0.14,0.04,0.05,45.31
646,2.42,0.15,0,0.05,0.05,50.85
647,2.31,0,0.11,0.05,0.05,46.88
648,2.41,0.1,0,0.05,0.05,50.46
649,2.5,0.1,0,0.05,0.05,53.77
650,2.5,0,0.0,0.05,0.04,53.68
651,2.36,0,0.14,0.05,0.05,48.25
652,2.21,0,0.15,0.04,0.06,43.06
653,2.23,0.02,0,0.04,0.05,43.88
654,2.23,0.01,0,0.04,0.05,44.19
655,2.17,0,0.06,0.04,0.05,41.89
656,2.07,0,0.1,0.03,0.05,38.68
657,2.07,0,0.0,0.03,0.05,38.53
658,2.11,0.04,0,0.03,0.05,40.72
659,1.9,0,0.21,0.03,0.06,33.89
660,1.78,0,0.12,0.03,0.06,30.67
661,1.8,0.02,0,0.03,0.06,32.0
662,1.78,0,0.02,0.03,0.06,31.39
663,1.77,0,0.01,0.02,0.05,30.99
664,1.81,0.05,0,0.03,0.05,33.99
665,1.85,0.03,0,0.03,0.05,36.28
666,1.78,0,0.07,0.02,0.05,33.7
667,1.8,0.02,0,0.02,0.04,35.14
668,1.73,0,0.07,0.02,0.05,32.55
669,1.77,0.04,0,0.02,0.04,35.4
670,1.83,0.06,0,0.03,0.04,39.92
671,1.79,0,0.04,0.02,0.04,38.26
672,1.81,0.01,0,0.02,0.04,39.17
673,1.73,0,0.07,0.02,0.04,35.77
674,1.71,0,0.02,0.02,0.04,34.93
675,1.58,0,0.13,0.02,0.04,29.83
676,1.57,0,0.01,0.02,0.04,29.53
677,1.61,0.04,0,0.02,0.04,32.86
678,1.58,0,0.03,0.02,0.04,31.42
679,1.62,0.04,0,0.02,0.04,35.37
680,1.8,0.18,0,0.03,0.03,48.09
681,1.87,0.07,0,0.03,0.03,52.03
682,1.82,0,0.05,0.03,0.03,49.25
683,1.88,0.06,0,0.03,0.03,52.5
684,1.81,0,0.07,0.03,0.03,48.48
685,1.8,0,0.01,0.03,0.03,47.79
686,1.75,0,0.05,0.03,0.03,44.95
687,1.75,0.0,0,0.02,0.03,44.96
688,1.66,0,0.09,0.02,0.03,39.71
689,1.66,0.0,0,0.02,0.03,39.73
690,1.68,0.03,0,0.02,0.03,42.06
691,1.71,0.02,0,0.02,0.03,44.11
692,1.76,0.05,0,0.02,0.03,48.5
693,2.01,0.25,0,0.04,0.02,62.84
694,2.01,0,0.01,0.04,0.02,62.42
695,1.99,0,0.02,0.03,0.02,61.16
696,1.97,0,0.02,0.03,0.02,59.68
697,1.97,0,0.0,0.03,0.02,59.38
698,2.17,0.2,0,0.04,0.02,68.95
699,2.39,0.22,0,0.06,0.02,75.73
700,2.57,0.17,0,0.06,0.02,79.51
701,2.8,0.24,0,0.08,0.02,83.3
702,2.63,0,0.17,0.07,0.03,72.84
703,2.75,0.11,0,0.07,0.02,75.07
704,2.6,0,0.15,0.07,0.03,67.11
705,2.5,0,0.1,0.06,0.04,62.41
706,2.53,0.04,0,0.06,0.04,63.4
707,2.39,0,0.15,0.06,0.04,56.8
708,2.38,0,0.01,0.05,0.04,56.53
709,2.42,0.04,0,0.05,0.04,57.91
710,2.35,0,0.07,0.05,0.04,54.85
711,2.35,0,0.0,0.04,0.04,54.79
712,2.43,0.08,0,0.05,0.03,58.03
713,2.63,0.19,0,0.06,0.03,64.46
714,2.6,0,0.03,0.05,0.03,63.08
715,2.61,0.01,0,0.05,0.03,63.3
716,2.73,0.12,0,0.06,0.03,67.21
717,2.84,0.1,0,0.06,0.03,70.09
718,2.75,0,0.09,0.05,0.03,64.88
719,2.66,0,0.08,0.05,0.03,60.31
720,2.66,0,0.0,0.05,0.03,60.06
721,2.66,0.0,0,0.04,0.03,60.25
722,2.61,0,0.06,0.04,0.03,56.81
723,2.73,0.12,0,0.05,0.03,61.75
724,2.72,0,0.01,0.04,0.03,61.04
725,2.7,0,0.01,0.04,0.03,60.16
726,2.67,0,0.04,0.04,0.03,57.71
727,2.67,0.01,0,0.04,0.03,58.15
728,2.67,0,0.0,0.03,0.02,58.04
729,2.73,0.06,0,0.03,0.02,61.21
730,2.68,0,0.05,0.03,0.02,57.21
731,2.71,0.03,0,0.03,0.02,58.83
732,2.8,0.09,0,0.04,0.02,63.43
733,2.78,0,0.02,0.03,0.02,61.6
734,2.74,0,0.03,0.03,0.02,58.72
735,2.82,0.08,0,0.03,0.02,62.76
736,3.01,0.19,0,0.05,0.02,70.74
737,3.05,0.04,0,0.05,0.02,71.95
738,3.03,0,0.01,0.04,0.02,70.72
739,2.99,0,0.04,0.04,0.02,67.22
740,2.91,0,0.08,0.04,0.02,60.41
741,2.79,0,0.12,0.03,0.03,52.61
742,2.72,0,0.07,0.03,0.03,48.44
743,2.7,0,0.02,0.03,0.03,47.07
744,2.55,0,0.15,0.03,0.04,39.61
745,2.35,0,0.2,0.02,0.05,32.36
746,2.42,0.07,0,0.03,0.05,36.78
747,2.22,0,0.2,0.03,0.06,30.67
748,2.27,0.04,0,0.03,0.05,33.29
749,2.26,0,0.01,0.03,0.05,32.98
750,2.23,0,0.03,0.02,0.05,31.98
751,2.27,0.05,0,0.03,0.05,35.23
752,2.34,0.06,0,0.03,0.04,39.31
753,2.24,0,0.1,0.03,0.05,35.51
754,2.16,0,0.07,0.02,0.05,32.97
755,2.09,0,0.07,0.02,0.05,30.7
756,2.12,0.03,0,0.02,0.05,32.53
757,2.03,0,0.08,0.02,0.05,29.75
758,2.01,0,0.02,0.02,0.05,29.1
759,2.08,0.07,0,0.02,0.04,34.1
760,2.04,0,0.04,0.02,0.04,32.66
761,2.05,0.01,0,0.02,0.04,33.72
762,2.08,0.02,0,0.02,0.04,35.54
763,2.26,0.18,0,0.03,0.04,47.89
764,2.17,0,0.09,0.03,0.04,43.59
765,2.11,0,0.07,0.03,0.04,40.62
766,2.07,0,0.04,0.03,0.04,39.0
767,2.0,0,0.07,0.02,0.04,35.92
768,2.07,0.08,0,0.03,0.04,41.17
769,1.97,0,0.1,0.03,0.04,36.89
770,1.75,0,0.22,0.02,0.06,29.72
771,1.87,0.12,0,0.03,0.05,37.06
772,1.8,0,0.07,0.03,0.05,34.81
773,1.92,0.12,0,0.04,0.05,41.21
774,1.86,0,0.06,0.03,0.05,39.02
775,1.93,0.07,0,0.04,0.05,42.76
776,1.87,0,0.06,0.03,0.05,40.52
777,1.85,0,0.02,0.03,0.05,39.59
778,1.78,0,0.06,0.03,0.05,37.31
779,1.85,0.07,0,0.03,0.04,41.3
780,1.87,0.02,0,0.03,0.04,42.68
781,1.87,0,0.0,0.03,0.04,42.56
782,1.9,0.02,0,0.03,0.04,44.08
783,1.82,0,0.08,0.03,0.04,40.31
784,1.76,0,0.06,0.02,0.04,37.8
785,1.8,0.04,0,0.03,0.04,40.56
786,1.73,0,0.07,0.02,0.04,37.43
787,1.8,0.07,0,0.03,0.04,42.19
788,1.82,0.02,0,0.03,0.03,43.82
789,1.79,0,0.03,0.02,0.03,42.11
790,1.93,0.14,0,0.03,0.03,50.97
791,2.11,0.18,0,0.04,0.03,59.68
792,2.18,0.07,0,0.05,0.03,62.64
793,2.17,0,0.01,0.04,0.03,61.94
794,2.22,0.05,0,0.04,0.02,64.12
795,2.27,0.05,0,0.04,0.02,66.01
796,2.23,0,0.04,0.04,0.02,62.85
797,2.19,0,0.04,0.04,0.02,59.82
798,2.39,0.2,0,0.05,0.02,67.84
799,2.4,0.01,0,0.05,0.02,68.32
800,2.48,0.08,0,0.05,0.02,70.82
801,2.71,0.23,0,0.06,0.02,76.88
802,2.76,0.05,0,0.06,0.02,77.93
803,2.61,0,0.15,0.06,0.03,67.75
804,2.7,0.09,0,0.06,0.02,70.33
805,2.67,0,0.03,0.05,0.03,68.15
806,2.64,0,0.03,0.05,0.03,66.41
807,2.46,0,0.18,0.05,0.04,56.39
808,2.5,0.03,0,0.05,0.03,57.7
809,2.45,0,0.05,0.04,0.03,55.27
810,2.57,0.12,0,0.05,0.03,59.95
811,2.6,0.03,0,0.05,0.03,61.07
812,2.64,0.04,0,0.05,0.03,62.58
813,2.76,0.12,0,0.05,0.03,66.85
814,2.91,0.15,0,0.06,0.02,71.01
815,2.82,0,0.09,0.05,0.03,65.3
816,2.83,0.01,0,0.05,0.03,65.71
817,2.83,0,0.0,0.05,0.03,65.59
818,2.76,0,0.06,0.04,0.03,61.55
819,2.73,0,0.03,0.04,0.03,59.68
820,2.83,0.1,0,0.05,0.03,63.68
821,2.88,0.05,0,0.05,0.02,65.55
822,3.32,0.43,0,0.07,0.02,76.65
823,3.42,0.11,0,0.08,0.02,78.48
824,3.39,0,0.03,0.07,0.02,76.64
825,3.41,0.02,0,0.07,0.02,77.01
826,3.97,0.56,0,0.1,0.02,84.63
827,4.0,0.03,0,0.1,0.02,84.95
828,3.87,0,0.13,0.09,0.03,78.06
829,4.41,0.54,0,0.12,0.02,83.84
830,4.3,0,0.11,0.11,0.03,79.29
831,4.5,0.2,0,0.12,0.03,81.29
832,4.31,0,0.19,0.11,0.04,73.86
833,4.54,0.23,0,0.12,0.04,76.61
834,4.37,0,0.16,0.11,0.05,70.86
835,4.27,0,0.11,0.1,0.05,67.35
836,4.28,0.02,0,0.1,0.05,67.61
837,4.1,0,0.18,0.09,0.06,61.5
838,4.25,0.15,0,0.09,0.05,64.35
839,3.92,0,0.33,0.09,0.07,54.78
840,3.51,0,0.4,0.08,0.1,45.84
841,3.61,0.1,0,0.08,0.09,48.07
842,3.95,0.34,0,0.1,0.08,55.0
843,4.19,0.24,0,0.11,0.08,59.08
844,4.08,0,0.11,0.1,0.08,56.43
845,3.88,0,0.2,0.1,0.09,52.1
846,4.23,0.35,0,0.11,0.08,58.18
847,4.57,0.35,0,0.13,0.08,63.21
848,4.66,0.09,0,0.13,0.07,64.41
849,4.68,0.02,0,0.12,0.07,64.66
850,4.68,0.0,0,0.11,0.06,64.69
851,4.35,0,0.34,0.1,0.08,56.21
852,4.04,0,0.3,0.1,0.1,49.87
853,4.06,0.01,0,0.09,0.09,50.12
854,4.08,0.02,0,0.08,0.08,50.59
855,3.82,0,0.26,0.08,0.1,45.28
856,1.97,0,1.85,0.07,0.22,24.93
857,2.43,0.45,0,0.1,0.2,32.86
858,2.13,0,0.3,0.09,0.21,30.57
859,2.11,0,0.02,0.09,0.2,30.4
860,1.79,0,0.32,0.08,0.21,28.0
861,1.89,0.1,0,0.08,0.19,29.87
862,1.94,0.05,0,0.08,0.18,30.81
863,2.24,0.3,0,0.1,0.17,36.56
864,2.25,0.01,0,0.09,0.15,36.73
865,2.26,0.01,0,0.08,0.14,37.02
866,1.99,0,0.27,0.08,0.15,33.91
867,2.25,0.26,0,0.09,0.14,39.2
868,2.31,0.06,0,0.09,0.13,40.41
869,2.26,0,0.05,0.08,0.13,39.67
870,2.3,0.04,0,0.08,0.12,40.47
871,2.13,0,0.17,0.07,0.12,37.98
872,2.14,0.01,0,0.07,0.11,38.16
873,2.02,0,0.12,0.06,0.11,36.35
874,2.14,0.12,0,0.07,0.1,39.57
875,2.26,0.12,0,0.07,0.1,42.61
876,2.27,0.01,0,0.07,0.09,42.93
877,2.3,0.02,0,0.06,0.08,43.58
878,2.3,0,0.0,0.06,0.08,43.53
879,2.31,0.02,0,0.06,0.07,44.07
880,2.27,0,0.05,0.05,0.07,42.88
881,2.53,0.26,0,0.07,0.06,50.91
882,2.71,0.19,0,0.08,0.06,55.7
883,3.16,0.45,0,0.1,0.06,64.67
884,3.32,0.16,0,0.11,0.05,67.24
885,3.21,0,0.11,0.1,0.06,63.78
886,3.29,0.08,0,0.1,0.05,65.18
887,3.44,0.14,0,0.1,0.05,67.58
888,3.38,0,0.06,0.09,0.05,65.64
889,3.25,0,0.13,0.09,0.05,61.41
890,3.13,0,0.12,0.08,0.06,57.69
891,3.46,0.33,0,0.1,0.06,64.1
892,3.46,0.0,0,0.09,0.05,64.16
893,3.79,0.32,0,0.11,0.05,69.5
894,3.61,0,0.17,0.1,0.06,64.02
895,3.44,0,0.17,0.09,0.06,59.11
896,3.45,0.01,0,0.09,0.06,59.36
897,3.68,0.22,0,0.1,0.06,63.61
898,3.7,0.02,0,0.09,0.05,63.91
899,3.78,0.08,0,0.09,0.05,65.46
900,3.79,0.01,0,0.08,0.04,65.58
901,3.71,0,0.07,0.08,0.05,62.9
902,3.62,0,0.1,0.07,0.05,59.39
903,3.65,0.04,0,0.07,0.05,60.3
904,3.89,0.23,0,0.08,0.04,65.59
905,3.7,0,0.19,0.08,0.05,58.88
906,3.76,0.06,0,0.08,0.05,60.25
907,3.82,0.06,0,0.07,0.05,61.58
908,3.71,0,0.1,0.07,0.05,57.8
909,3.74,0.03,0,0.07,0.05,58.59
910,3.69,0,0.05,0.06,0.05,56.48
911,3.58,0,0.11,0.06,0.05,52.33
912,3.75,0.17,0,0.06,0.05,57.48
913,3.8,0.05,0,0.06,0.04,58.83
914,4.02,0.23,0,0.08,0.04,64.52
915,3.77,0,0.26,0.07,0.06,55.18
916,3.58,0,0.18,0.06,0.07,49.67
917,3.69,0.11,0,0.07,0.06,52.77
918,3.76,0.07,0,0.07,0.06,54.55
919,3.8,0.04,0,0.07,0.05,55.76
920,3.65,0,0.15,0.06,0.06,50.79
921,3.76,0.11,0,0.06,0.06,53.95
922,3.78,0.02,0,0.06,0.05,54.42
923,3.88,0.1,0,0.06,0.05,57.34
924,3.94,0.06,0,0.06,0.04,59.01
925,4.07,0.13,0,0.07,0.04,62.56
926,3.83,0,0.24,0.06,0.06,53.6
927,3.96,0.12,0,0.07,0.05,57.04
928,3.93,0,0.03,0.06,0.05,55.99
929,3.8,0,0.12,0.06,0.05,51.67
930,3.86,0.06,0,0.06,0.05,53.43
931,3.84,0,0.02,0.05,0.05,52.69
932,3.86,0.02,0,0.05,0.05,53.32
933,4.03,0.17,0,0.06,0.04,58.88
934,3.98,0,0.05,0.06,0.04,56.74
935,4.16,0.18,0,0.07,0.04,62.19
936,4.14,0,0.02,0.06,0.04,61.2
937,4.4,0.26,0,0.07,0.04,67.65
938,4.39,0,0.01,0.07,0.03,67.38
939,4.49,0.1,0,0.07,0.03,69.59
940,4.47,0,0.02,0.07,0.03,68.49
941,4.37,0,0.1,0.06,0.04,63.57
942,4.35,0,0.02,0.06,0.03,62.51
943,4.34,0,0.01,0.05,0.03,62.24
944,4.46,0.12,0,0.06,0.03,65.86
945,4.44,0,0.02,0.05,0.03,64.5
946,4.42,0,0.01,0.05,0.03,63.72
947,3.96,0,0.46,0.05,0.06,43.73
948,4.08,0.12,0,0.05,0.05,48.28
949,4.11,0.03,0,0.05,0.05,49.35
950,3.95,0,0.16,0.05,0.06,43.92
951,3.93,0,0.02,0.04,0.06,43.43
952,4.05,0.12,0,0.05,0.05,48.12
953,4.17,0.12,0,0.05,0.05,52.36
954,4.17,0.01,0,0.05,0.04,52.63
955,4.1,0,0.08,0.05,0.05,49.55
956,4.18,0.08,0,0.05,0.04,52.71
957,4.18,0.01,0,0.05,0.04,52.98
958,4.48,0.29,0,0.06,0.04,62.69
959,4.8,0.32,0,0.08,0.03,70.01
960,4.71,0,0.09,0.08,0.04,66.09
961,4.81,0.1,0,0.08,0.04,68.26
962,4.68,0,0.13,0.07,0.04,62.91
963,4.42,0,0.26,0.07,0.06,53.47
964,4.54,0.13,0,0.07,0.05,56.8
965,4.61,0.07,0,0.07,0.05,58.46
966,4.57,0,0.04,0.07,0.05,56.98
967,4.7,0.13,0,0.07,0.05,60.43
968,4.8,0.1,0,0.07,0.04,62.95
969,4.74,0,0.06,0.07,0.04,60.6
970,4.8,0.06,0,0.07,0.04,62.12
971,4.75,0,0.05,0.06,0.04,59.89
972,5.37,0.62,0,0.1,0.04,72.55
973,5.71,0.34,0,0.12,0.04,76.91
974,6.46,0.74,0,0.16,0.03,83.14
975,6.1,0,0.36,0.15,0.06,72.98
976,6.15,0.05,0,0.14,0.05,73.42
977,6.12,0,0.03,0.13,0.05,72.59
978,7.3,1.19,0,0.21,0.05,81.65
979,7.17,0,0.14,0.19,0.05,78.45
980,8.13,0.96,0,0.25,0.05,83.39
981,8.66,0.54,0,0.27,0.05,85.41
982,8.36,0,0.3,0.25,0.06,79.54
983,8.27,0,0.08,0.23,0.07,77.94
984,7.96,0,0.31,0.22,0.08,72.16
985,8.07,0.1,0,0.21,0.08,72.88
986,7.26,0,0.8,0.19,0.13,59.89
987,7.29,0.03,0,0.18,0.12,60.16
988,7.48,0.18,0,0.18,0.11,61.96
989,7.87,0.4,0,0.2,0.1,65.54
990,7.43,0,0.45,0.18,0.13,58.78
991,7.67,0.24,0,0.19,0.12,61.14
992,7.51,0,0.16,0.17,0.12,58.76
993,7.07,0,0.44,0.16,0.14,52.71
994,7.2,0.14,0,0.16,0.13,54.29
995,7.1,0,0.1,0.15,0.13,52.83
996,7.44,0.34,0,0.16,0.12,56.82
997,7.77,0.33,0,0.17,0.11,60.4
998,8.37,0.6,0,0.2,0.11,65.87
999,8.29,0,0.08,0.19,0.1,64.52
1000,9.21,0.92,0,0.24,0.1,71.41
1001,9.82,0.61,0,0.27,0.09,74.9
1002,9.55,0,0.27,0.25,0.1,70.79
1003,10.16,0.61,0,0.28,0.1,74.24
1004,9.98,0,0.19,0.26,0.1,71.48
1005,12.72,2.74,0,0.43,0.09,82.07
1006,13.82,1.1,0,0.48,0.09,84.54
1007,13.38,0,0.44,0.45,0.11,79.81
1008,13.08,0,0.3,0.41,0.13,76.65
1009,16.58,3.5,0,0.63,0.12,84.41
1010,16.97,0.39,0,0.62,0.11,85.01
1011,16.97,0.0,0,0.57,0.1,85.02
1012,19.11,2.14,0,0.69,0.09,87.96
1013,18.83,0,0.29,0.64,0.11,85.53
1014,16.61,0,2.21,0.59,0.26,69.6
1015,16.11,0,0.5,0.55,0.28,66.6
1016,16.22,0.1,0,0.52,0.26,66.92
1017,16.1,0,0.12,0.48,0.25,66.13
1018,13.79,0,2.3,0.45,0.39,53.15
1019,15.95,2.16,0,0.57,0.36,60.89
1020,15.14,0,0.81,0.53,0.4,57.09
1021,15.16,0.02,0,0.49,0.37,57.14
1022,14.24,0,0.92,0.46,0.41,52.8
1023,15.21,0.97,0,0.49,0.38,56.56
1024,14.52,0,0.69,0.46,0.4,53.32
1025,15.16,0.64,0,0.47,0.37,55.85
1026,16.59,1.42,0,0.54,0.35,60.93
1027,16.49,0,0.1,0.5,0.33,60.43
1028,15.64,0,0.85,0.46,0.36,56.02
1029,16.02,0.38,0,0.46,0.34,57.51
1030,14.8,0,1.22,0.43,0.4,51.45
1031,11.78,0,3.02,0.4,0.59,40.17
1032,12.46,0.68,0,0.42,0.55,43.19
1033,10.59,0,1.87,0.39,0.64,37.57
1034,12.81,2.22,0,0.52,0.6,46.47
1035,12.38,0,0.43,0.48,0.58,45.13
1036,11.77,0,0.62,0.45,0.59,43.21
1037,12.36,0.59,0,0.46,0.54,45.59
1038,12.53,0.18,0,0.44,0.5,46.33
1039,12.49,0,0.04,0.4,0.47,46.17
1040,12.71,0.22,0,0.39,0.44,47.18
1041,12.02,0,0.69,0.36,0.46,44.33
1042,12.12,0.11,0,0.34,0.42,44.87
1043,10.95,0,1.17,0.32,0.48,40.16
1044,10.75,0,0.2,0.3,0.46,39.39
1045,10.99,0.24,0,0.29,0.42,40.84
1046,10.05,0,0.93,0.27,0.46,37.12
1047,10.12,0.07,0,0.26,0.43,37.6
1048,9.75,0,0.38,0.24,0.42,36.08
1049,8.72,0,1.03,0.22,0.47,32.23
1050,8.74,0.03,0,0.21,0.43,32.42
1051,7.65,0,1.09,0.19,0.48,28.68
1052,9.83,2.18,0,0.34,0.45,42.87
1053,10.7,0.87,0,0.37,0.42,47.35
1054,10.31,0,0.38,0.35,0.41,45.64
1055,10.78,0.47,0,0.36,0.38,48.12
1056,10.27,0,0.52,0.33,0.39,45.66
1057,10.09,0,0.18,0.31,0.38,44.82
1058,9.85,0,0.25,0.28,0.37,43.62
1059,9.65,0,0.2,0.26,0.36,42.63
1060,9.22,0,0.43,0.25,0.36,40.46
1061,9.27,0.05,0,0.23,0.34,40.83
1062,9.41,0.14,0,0.23,0.31,41.97
1063,9.61,0.2,0,0.22,0.29,43.59
1064,8.77,0,0.84,0.21,0.33,38.73
1065,8.92,0.14,0,0.2,0.3,39.95
1066,9.52,0.6,0,0.23,0.28,44.96
1067,10.4,0.89,0,0.28,0.26,51.4
1068,10.5,0.1,0,0.27,0.24,52.08
1069,10.85,0.34,0,0.27,0.23,54.44
1070,11.47,0.63,0,0.3,0.21,58.46
1071,11.0,0,0.48,0.28,0.23,54.53
1072,10.95,0,0.05,0.26,0.22,54.15
1073,10.74,0,0.22,0.24,0.22,52.31
1074,10.6,0,0.14,0.22,0.21,51.09
1075,10.66,0.06,0,0.21,0.2,51.61
1076,10.92,0.26,0,0.21,0.18,53.91
1077,10.92,0.0,0,0.2,0.17,53.91
1078,9.85,0,1.06,0.18,0.23,44.07
1079,10.81,0.96,0,0.24,0.22,52.49
1080,11.92,1.11,0,0.3,0.2,59.99
1081,12.15,0.22,0,0.3,0.19,61.32
1082,12.73,0.59,0,0.32,0.17,64.63
1083,12.15,0,0.59,0.29,0.2,59.18
1084,11.74,0,0.41,0.27,0.22,55.66
1085,11.97,0.23,0,0.27,0.2,57.23
1086,11.46,0,0.52,0.25,0.22,52.79
1087,11.27,0,0.19,0.23,0.22,51.25
1088,11.07,0,0.2,0.22,0.22,49.59
1089,11.23,0.15,0,0.21,0.2,50.9
1090,11.54,0.31,0,0.22,0.19,53.58
1091,10.82,0,0.72,0.2,0.23,47.17
1092,10.4,0,0.41,0.19,0.24,43.93
1093,10.46,0.06,0,0.18,0.22,44.5
1094,11.02,0.56,0,0.21,0.21,49.83
1095,12.16,1.15,0,0.27,0.19,58.65
1096,11.79,0,0.37,0.25,0.21,55.29
1097,12.75,0.95,0,0.3,0.19,61.44
1098,12.51,0,0.23,0.28,0.19,59.29
1099,12.98,0.47,0,0.3,0.18,62.16
1100,12.8,0,0.18,0.27,0.18,60.36
1101,12.41,0,0.39,0.25,0.19,56.63
1102,12.88,0.47,0,0.27,0.18,59.86
1103,12.59,0,0.29,0.25,0.19,57.02
1104,12.14,0,0.45,0.23,0.21,52.86
1105,12.59,0.45,0,0.25,0.19,56.29
1106,13.22,0.64,0,0.28,0.18,60.65
1107,13.55,0.33,0,0.28,0.17,62.73
1108,13.61,0.06,0,0.26,0.15,63.13
1109,14.07,0.45,0,0.28,0.14,65.97
1110,15.39,1.32,0,0.35,0.13,72.6
1111,14.53,0,0.86,0.33,0.18,63.89
1112,15.24,0.71,0,0.35,0.17,67.35
1113,15.57,0.33,0,0.35,0.16,68.86
1114,14.24,0,1.33,0.33,0.24,57.42
1115,12.59,0,1.65,0.3,0.34,46.97
1116,12.53,0,0.06,0.28,0.32,46.64
1117,13.07,0.54,0,0.3,0.3,50.05
1118,13.32,0.25,0,0.3,0.28,51.62
1119,14.21,0.88,0,0.34,0.26,56.73
1120,13.4,0,0.81,0.31,0.3,51.4
1121,13.99,0.59,0,0.33,0.28,54.75
1122,13.97,0,0.02,0.31,0.26,54.59
1123,12.79,0,1.18,0.29,0.32,47.06
1124,13.17,0.38,0,0.29,0.3,49.47
1125,13.47,0.31,0,0.3,0.28,51.4
1126,13.08,0,0.4,0.27,0.29,48.81
1127,12.14,0,0.94,0.25,0.33,43.28
1128,12.66,0.52,0,0.27,0.31,46.87
1129,11.94,0,0.72,0.25,0.34,42.82
1130,11.69,0,0.25,0.24,0.33,41.45
1131,12.2,0.52,0,0.26,0.31,45.27
1132,12.93,0.73,0,0.29,0.29,50.19
1133,12.82,0,0.11,0.27,0.27,49.46
1134,12.71,0,0.11,0.25,0.26,48.68
1135,13.45,0.74,0,0.29,0.24,53.83
1136,13.47,0.02,0,0.27,0.23,53.99
1137,13.49,0.02,0,0.25,0.21,54.13
1138,13.48,0,0.01,0.23,0.2,54.06
1139,13.07,0,0.41,0.21,0.21,50.34
1140,12.35,0,0.72,0.2,0.25,44.56
1141,12.82,0.46,0,0.22,0.23,48.66
1142,11.23,0,1.59,0.2,0.33,38.22
1143,11.58,0.36,0,0.21,0.3,41.26
1144,11.55,0,0.03,0.2,0.28,41.07
1145,10.99,0,0.56,0.18,0.3,37.7
1146,12.22,1.23,0,0.26,0.28,47.77
1147,12.67,0.45,0,0.27,0.26,50.94
1148,11.79,0,0.88,0.25,0.31,45.19
1149,11.27,0,0.52,0.23,0.32,42.18
1150,11.25,0,0.01,0.22,0.3,42.1
1151,11.86,0.6,0,0.25,0.28,46.85
1152,12.22,0.36,0,0.25,0.26,49.52
1153,13.65,1.43,0,0.34,0.24,58.46
1154,13.31,0,0.34,0.31,0.25,55.96
